date,feature_index,O3
2025-11-07T00:00:00.000Z,0,0.1138921856880188
2025-11-01T00:00:00.000Z,0,0.11518199145793914
2026-01-01T00:00:00.000Z,0,0.11476288462678591
2025-12-29T00:00:00.000Z,0,0.11407472218076388
2026-01-02T00:00:00.000Z,0,0.10993452668190003
2025-12-28T00:00:00.000Z,0,0.11395285353064537
2025-12-30T00:00:00.000Z,0,0.11446702256798744
2025-12-31T00:00:00.000Z,0,0.11352113336324691
2025-12-26T00:00:00.000Z,0,0.11476669882734616
2025-12-27T00:00:00.000Z,0,0.11389543364445369
2026-02-03T00:00:00.000Z,0,0.1140505683918794
2026-02-01T00:00:00.000Z,0,0.11467356731494267
2026-01-31T00:00:00.000Z,0,0.11457560285925865
2026-01-28T00:00:00.000Z,0,0.11545776401956877
2026-01-29T00:00:00.000Z,0,0.11291764949758848
2026-02-02T00:00:00.000Z,0,0.11312332401672999
2026-01-27T00:00:00.000Z,0,0.11292288899421692
2026-01-30T00:00:00.000Z,0,0.11502307131886483
2026-04-21T00:00:00.000Z,0,0.1163801963130633
2026-04-20T00:00:00.000Z,0,0.11887528722484907
2026-04-19T00:00:00.000Z,0,0.11860346992810568
2026-04-22T00:00:00.000Z,0,0.11607380459705989
2026-04-18T00:00:00.000Z,0,0.11724023719628653
2026-04-17T00:00:00.000Z,0,0.11626729095975558
2026-04-24T00:00:00.000Z,0,0.11749616811672846
2026-04-23T00:00:00.000Z,0,0.11525908733407657
2026-05-15T00:00:00.000Z,0,0.11636612489819527
2026-05-17T00:00:00.000Z,0,0.11590090443690618
2026-05-11T00:00:00.000Z,0,0.11557029287020365
2026-05-16T00:00:00.000Z,0,0.11671066656708717
2026-05-18T00:00:00.000Z,0,0.11667996942996979
2026-05-12T00:00:00.000Z,0,0.11407624483108521
2026-05-14T00:00:00.000Z,0,0.11306705325841904
2026-05-13T00:00:00.000Z,0,0.11466189871231715
2026-06-22T00:00:00.000Z,0,0.11778050065040588
2026-06-26T00:00:00.000Z,0,0.1143306312461694
2026-06-20T00:00:00.000Z,0,0.11799978589018185
2026-06-21T00:00:00.000Z,0,0.11946448485056559
2026-06-27T00:00:00.000Z,0,0.11204018443822861
2026-06-23T00:00:00.000Z,0,0.1168080747127533
2026-06-24T00:00:00.000Z,0,0.1152142604192098
2026-06-25T00:00:00.000Z,0,0.11639518017570177
2025-09-25T00:00:00.000Z,0,0.11330293416976929
2025-09-27T00:00:00.000Z,0,0.1169138121108214
2025-09-23T00:00:00.000Z,0,0.11346578126152357
2025-09-24T00:00:00.000Z,0,0.11323077231645584
2025-09-21T00:00:00.000Z,0,0.11349415555596351
2025-09-22T00:00:00.000Z,0,0.11442814071973165
2025-09-28T00:00:00.000Z,0,0.11706695804993311
2025-09-26T00:00:00.000Z,0,0.1138770525654157
2026-05-21T00:00:00.000Z,0,0.11620196799437205
2026-05-19T00:00:00.000Z,0,0.11473587229847908
2026-05-23T00:00:00.000Z,0,0.11810681025187174
2026-05-25T00:00:00.000Z,0,0.11684273059169452
2026-05-26T00:00:00.000Z,0,0.11615392491221428
2026-05-20T00:00:00.000Z,0,0.11652041673660278
2026-05-22T00:00:00.000Z,0,0.11533185417453448
2026-05-24T00:00:00.000Z,0,0.11741340085864067
